HORA_INT,DIA_SEMANA_INT,DIA_MES_INT,MES,ACTIVIDAD,SCA_AREA,DENSIDAD_NOCTURNA,DENSIDAD_BANCARIA,DENSIDAD_TIENDAS,DENSIDAD_PARQUES,ILUMINACION,PERSONAS,SEGURIDAD,SENDERO,TRANSPORTE,GENERO,DELITOS
MAÑANA,ENTRE SEMANA,NO QUINCENA,1,LOCAL COMERCIAL,4.220518326687374e-05,7,15,20,6,144.85827107210892,48.74827459756612,2.846081900157304,147.26649421839588,97.20464335921868,MASCULINO,HURTO A PATRIMONIO
MAÑANA,FIN DE SEMANA,NO QUINCENA,1,LOCAL COMERCIAL,4.220518326687374e-05,7,15,20,6,144.85827107210892,48.74827459756612,2.846081900157304,147.26649421839588,97.20464335921868,MASCULINO,HURTO A PERSONAS
MAÑANA,FIN DE SEMANA,NO QUINCENA,1,LOCAL COMERCIAL,4.220518326687374e-05,7,15,20,6,144.85827107210892,48.74827459756612,2.846081900157304,147.26649421839588,97.20464335921868,MASCULINO,HURTO A PATRIMONIO
MAÑANA,FIN DE SEMANA,NO QUINCENA,1,LOCAL COMERCIAL,4.220518326687374e-05,7,15,20,6,144.85827107210892,48.74827459756612,2.846081900157304,147.26649421839588,97.20464335921868,FEMENINO,HURTO A PERSONAS
MAÑANA,ENTRE SEMANA,NO QUINCENA,1,LOCAL COMERCIAL,4.220518326687374e-05,7,15,20,6,144.85827107210892,48.74827459756612,2.846081900157304,147.26649421839588,97.20464335921868,MASCULINO,HURTO A PERSONAS
MAÑANA,FIN DE SEMANA,NO QUINCENA,1,LOCAL COMERCIAL,4.220518326687374e-05,7,15,20,6,144.85827107210892,48.74827459756612,2.846081900157304,147.26649421839588,97.20464335921868,FEMENINO,HURTO A PATRIMONIO
MAÑANA,FIN DE SEMANA,NO QUINCENA,11,LOCAL COMERCIAL,4.220518326687374e-05,7,15,20,6,144.85827107210892,48.74827459756612,2.846081900157304,147.26649421839588,97.20464335921868,FEMENINO,HURTO A PERSONAS
MAÑANA,FIN DE SEMANA,NO QUINCENA,11,LOCAL COMERCIAL,4.220518326687374e-05,7,15,20,6,144.85827107210892,48.74827459756612,2.846081900157304,147.26649421839588,97.20464335921868,FEMENINO,HURTO A PATRIMONIO
MAÑANA,ENTRE SEMANA,NO QUINCENA,11,LOCAL COMERCIAL,4.220518326687374e-05,7,15,20,6,144.85827107210892,48.74827459756612,2.846081900157304,147.26649421839588,97.20464335921868,FEMENINO,HURTO A PERSONAS
MAÑANA,ENTRE SEMANA,NO QUINCENA,11,LOCAL COMERCIAL,4.220518326687374e-05,7,15,20,6,144.85827107210892,48.74827459756612,2.846081900157304,147.26649421839588,97.20464335921868,FEMENINO,HURTO A PATRIMONIO
NOCHE,FIN DE SEMANA,NO QUINCENA,2,LOCAL COMERCIAL,4.220518326687374e-05,7,15,20,6,144.85827107210892,48.74827459756612,2.846081900157304,147.26649421839588,97.20464335921868,MASCULINO,HURTO A PATRIMONIO
MAÑANA,FIN DE SEMANA,NO QUINCENA,1,LOCAL COMERCIAL,4.686358361519842e-05,4,7,20,8,112.36131567968071,31.72554795661573,3.3488078398649943,112.36131567968071,79.9307555462513,MASCULINO,HURTO A PERSONAS
TARDE,ENTRE SEMANA,NO QUINCENA,8,LOCAL COMERCIAL,2.6074070865554464e-05,13,7,20,15,79.38626502490634,17.92278866819971,3.409226105364076,79.09404564444655,59.02831485287514,MASCULINO,HURTO A PATRIMONIO
MAÑANA,FIN DE SEMANA,NO QUINCENA,6,LOCAL COMERCIAL,2.6074070865554464e-05,13,7,20,15,79.38626502490634,17.92278866819971,3.409226105364076,79.09404564444655,59.02831485287514,FEMENINO,HURTO A PERSONAS
MAÑANA,FIN DE SEMANA,NO QUINCENA,6,LOCAL COMERCIAL,2.6074070865554464e-05,13,7,20,15,79.38626502490634,17.92278866819971,3.409226105364076,79.09404564444655,59.02831485287514,FEMENINO,HURTO A PATRIMONIO
NOCHE,ENTRE SEMANA,NO QUINCENA,3,LOCAL COMERCIAL,1.3054522460965744e-05,2,0,20,1,44.80623958933909,15.078371811424944,0.8803241027628335,45.55112921475379,30.066453971284467,MASCULINO,HURTO A PERSONAS
NOCHE,ENTRE SEMANA,NO QUINCENA,3,LOCAL COMERCIAL,1.3054522460965744e-05,2,0,20,1,44.80623958933909,15.078371811424944,0.8803241027628335,45.55112921475379,30.066453971284467,MASCULINO,HURTO A PATRIMONIO
MEDIO DIA,FIN DE SEMANA,QUINCENA,10,LOCAL COMERCIAL,8.654024211965014e-05,5,12,20,17,335.82323881137086,50.74662275371827,16.044888076543277,344.40538824766145,209.7029557911005,MASCULINO,HURTO A PATRIMONIO
MEDIO DIA,FIN DE SEMANA,NO QUINCENA,9,LOCAL COMERCIAL,1.8481246130964017e-05,8,1,20,3,63.43205157672698,21.34640325100938,1.246272046091865,64.48658946188164,42.56498372806063,MASCULINO,HURTO A PATRIMONIO
MAÑANA,ENTRE SEMANA,NO QUINCENA,8,LOCAL COMERCIAL,4.542812217747866e-05,9,3,20,3,141.30903521344254,40.28208380856786,4.76177987513422,146.5856021021048,95.75038451621243,MASCULINO,HURTO A PATRIMONIO
TARDE,FIN DE SEMANA,NO QUINCENA,11,LOCAL COMERCIAL,3.723071724571309e-05,9,20,20,5,106.8819628244571,18.850860599904248,1.8730021749904864,110.20503119944024,74.98050642461915,FEMENINO,HURTO A PERSONAS
NOCHE,FIN DE SEMANA,QUINCENA,11,LOCAL COMERCIAL,3.723071724571309e-05,9,20,20,5,106.8819628244571,18.850860599904248,1.8730021749904864,110.20503119944024,74.98050642461915,MASCULINO,HURTO A PATRIMONIO
MAÑANA,ENTRE SEMANA,NO QUINCENA,9,LOCAL COMERCIAL,3.723071724571309e-05,9,20,20,5,106.8819628244571,18.850860599904248,1.8730021749904864,110.20503119944024,74.98050642461915,MASCULINO,HURTO A PERSONAS
MAÑANA,ENTRE SEMANA,NO QUINCENA,7,LOCAL COMERCIAL,3.723071724571309e-05,9,20,20,5,106.8819628244571,18.850860599904248,1.8730021749904864,110.20503119944024,74.98050642461915,FEMENINO,HURTO A PERSONAS
MAÑANA,ENTRE SEMANA,NO QUINCENA,7,LOCAL COMERCIAL,3.723071724571309e-05,9,20,20,5,106.8819628244571,18.850860599904248,1.8730021749904864,110.20503119944024,74.98050642461915,FEMENINO,HURTO A PATRIMONIO
NOCHE,ENTRE SEMANA,QUINCENA,7,LOCAL COMERCIAL,3.723071724571309e-05,9,20,20,5,106.8819628244571,18.850860599904248,1.8730021749904864,110.20503119944024,74.98050642461915,MASCULINO,HURTO A PERSONAS
NOCHE,ENTRE SEMANA,QUINCENA,7,LOCAL COMERCIAL,3.723071724571309e-05,9,20,20,5,106.8819628244571,18.850860599904248,1.8730021749904864,110.20503119944024,74.98050642461915,MASCULINO,HURTO A PATRIMONIO
MAÑANA,FIN DE SEMANA,NO QUINCENA,1,LOCAL COMERCIAL,3.723071724571309e-05,9,20,20,5,106.8819628244571,18.850860599904248,1.8730021749904864,110.20503119944024,74.98050642461915,FEMENINO,HURTO A PERSONAS
MAÑANA,FIN DE SEMANA,NO QUINCENA,1,LOCAL COMERCIAL,3.723071724571309e-05,9,20,20,5,106.8819628244571,18.850860599904248,1.8730021749904864,110.20503119944024,74.98050642461915,FEMENINO,HURTO A PATRIMONIO
MEDIO DIA,FIN DE SEMANA,NO QUINCENA,9,LOCAL COMERCIAL,2.6592446724878503e-05,10,6,20,7,76.34161016833728,13.464433223584642,1.3378122754202688,78.71514807634098,53.55564625150173,MASCULINO,HURTO A PERSONAS
MEDIO DIA,FIN DE SEMANA,NO QUINCENA,9,LOCAL COMERCIAL,2.6592446724878503e-05,10,6,20,7,76.34161016833728,13.464433223584642,1.3378122754202688,78.71514807634098,53.55564625150173,MASCULINO,HURTO A PATRIMONIO
TARDE,ENTRE SEMANA,NO QUINCENA,6,LOCAL COMERCIAL,2.6592446724878503e-05,10,6,20,7,76.34161016833728,13.464433223584642,1.3378122754202688,78.71514807634098,53.55564625150173,MASCULINO,HURTO A PERSONAS
TARDE,ENTRE SEMANA,NO QUINCENA,6,LOCAL COMERCIAL,2.6592446724878503e-05,10,6,20,7,76.34161016833728,13.464433223584642,1.3378122754202688,78.71514807634098,53.55564625150173,MASCULINO,HURTO A PATRIMONIO
NOCHE,FIN DE SEMANA,NO QUINCENA,2,LOCAL COMERCIAL,2.6592446724878503e-05,10,6,20,7,76.34161016833728,13.464433223584642,1.3378122754202688,78.71514807634098,53.55564625150173,MASCULINO,HURTO A PERSONAS
MAÑANA,FIN DE SEMANA,NO QUINCENA,2,LOCAL COMERCIAL,2.6592446724878503e-05,10,6,20,7,76.34161016833728,13.464433223584642,1.3378122754202688,78.71514807634098,53.55564625150173,FEMENINO,HURTO A PERSONAS
NOCHE,FIN DE SEMANA,NO QUINCENA,10,LOCAL COMERCIAL,2.6592446724878503e-05,10,6,20,7,76.34161016833728,13.464433223584642,1.3378122754202688,78.71514807634098,53.55564625150173,MASCULINO,HURTO A PERSONAS
NOCHE,ENTRE SEMANA,NO QUINCENA,10,LOCAL COMERCIAL,2.6592446724878503e-05,10,6,20,7,76.34161016833728,13.464433223584642,1.3378122754202688,78.71514807634098,53.55564625150173,FEMENINO,HURTO A PERSONAS
NOCHE,ENTRE SEMANA,NO QUINCENA,10,LOCAL COMERCIAL,2.6592446724878503e-05,10,6,20,7,76.34161016833728,13.464433223584642,1.3378122754202688,78.71514807634098,53.55564625150173,FEMENINO,HURTO A PATRIMONIO
NOCHE,FIN DE SEMANA,NO QUINCENA,7,LOCAL COMERCIAL,2.6592446724878503e-05,10,6,20,7,76.34161016833728,13.464433223584642,1.3378122754202688,78.71514807634098,53.55564625150173,MASCULINO,HURTO A PERSONAS
NOCHE,FIN DE SEMANA,NO QUINCENA,7,LOCAL COMERCIAL,2.6592446724878503e-05,10,6,20,7,76.34161016833728,13.464433223584642,1.3378122754202688,78.71514807634098,53.55564625150173,MASCULINO,HURTO A PATRIMONIO
NOCHE,ENTRE SEMANA,NO QUINCENA,6,LOCAL COMERCIAL,2.6592446724878503e-05,10,6,20,7,76.34161016833728,13.464433223584642,1.3378122754202688,78.71514807634098,53.55564625150173,MASCULINO,HURTO A PERSONAS
NOCHE,ENTRE SEMANA,NO QUINCENA,6,LOCAL COMERCIAL,2.6592446724878503e-05,10,6,20,7,76.34161016833728,13.464433223584642,1.3378122754202688,78.71514807634098,53.55564625150173,MASCULINO,HURTO A PATRIMONIO
MEDIO DIA,FIN DE SEMANA,NO QUINCENA,4,LOCAL COMERCIAL,2.6592446724878503e-05,10,6,20,7,76.34161016833728,13.464433223584642,1.3378122754202688,78.71514807634098,53.55564625150173,MASCULINO,HURTO A PERSONAS
MEDIO DIA,FIN DE SEMANA,NO QUINCENA,4,LOCAL COMERCIAL,2.6592446724878503e-05,10,6,20,7,76.34161016833728,13.464433223584642,1.3378122754202688,78.71514807634098,53.55564625150173,MASCULINO,HURTO A PATRIMONIO
MAÑANA,FIN DE SEMANA,NO QUINCENA,3,LOCAL COMERCIAL,2.6592446724878503e-05,10,6,20,7,76.34161016833728,13.464433223584642,1.3378122754202688,78.71514807634098,53.55564625150173,MASCULINO,HURTO A PERSONAS
MAÑANA,FIN DE SEMANA,NO QUINCENA,3,LOCAL COMERCIAL,2.6592446724878503e-05,10,6,20,7,76.34161016833728,13.464433223584642,1.3378122754202688,78.71514807634098,53.55564625150173,MASCULINO,HURTO A PATRIMONIO
NOCHE,ENTRE SEMANA,NO QUINCENA,12,LOCAL COMERCIAL,5.055514906418844e-05,15,9,20,6,145.13374875918225,25.59735987160252,2.543327423139994,149.64610386475317,101.81513974570105,MASCULINO,HURTO A PERSONAS
NOCHE,ENTRE SEMANA,NO QUINCENA,12,LOCAL COMERCIAL,5.055514906418844e-05,15,9,20,6,145.13374875918225,25.59735987160252,2.543327423139994,149.64610386475317,101.81513974570105,MASCULINO,HURTO A PATRIMONIO
NOCHE,FIN DE SEMANA,NO QUINCENA,10,LOCAL COMERCIAL,5.055514906418844e-05,15,9,20,6,145.13374875918225,25.59735987160252,2.543327423139994,149.64610386475317,101.81513974570105,MASCULINO,HURTO A PERSONAS
NOCHE,ENTRE SEMANA,NO QUINCENA,7,LOCAL COMERCIAL,5.055514906418844e-05,15,9,20,6,145.13374875918225,25.59735987160252,2.543327423139994,149.64610386475317,101.81513974570105,FEMENINO,HURTO A PERSONAS
MAÑANA,FIN DE SEMANA,NO QUINCENA,3,LOCAL COMERCIAL,5.055514906418844e-05,15,9,20,6,145.13374875918225,25.59735987160252,2.543327423139994,149.64610386475317,101.81513974570105,MASCULINO,HURTO A PERSONAS
NOCHE,ENTRE SEMANA,NO QUINCENA,1,LOCAL COMERCIAL,5.055514906418844e-05,15,9,20,6,145.13374875918225,25.59735987160252,2.543327423139994,149.64610386475317,101.81513974570105,FEMENINO,HURTO A PERSONAS
NOCHE,FIN DE SEMANA,NO QUINCENA,1,LOCAL COMERCIAL,5.055514906418844e-05,15,9,20,6,145.13374875918225,25.59735987160252,2.543327423139994,149.64610386475317,101.81513974570105,FEMENINO,HURTO A PERSONAS
NOCHE,ENTRE SEMANA,NO QUINCENA,6,LOCAL COMERCIAL,5.055514906418844e-05,15,9,20,6,145.13374875918225,25.59735987160252,2.543327423139994,149.64610386475317,101.81513974570105,MASCULINO,HURTO A PERSONAS
TARDE,FIN DE SEMANA,NO QUINCENA,12,LOCAL COMERCIAL,5.055514906418844e-05,15,9,20,6,145.13374875918225,25.59735987160252,2.543327423139994,149.64610386475317,101.81513974570105,MASCULINO,HURTO A PERSONAS
MAÑANA,FIN DE SEMANA,NO QUINCENA,10,LOCAL COMERCIAL,5.055514906418844e-05,15,9,20,6,145.13374875918225,25.59735987160252,2.543327423139994,149.64610386475317,101.81513974570105,MASCULINO,HURTO A PERSONAS
NOCHE,FIN DE SEMANA,NO QUINCENA,6,LOCAL COMERCIAL,5.055514906418844e-05,15,9,20,6,145.13374875918225,25.59735987160252,2.543327423139994,149.64610386475317,101.81513974570105,MASCULINO,HURTO A PATRIMONIO
MAÑANA,FIN DE SEMANA,NO QUINCENA,12,LOCAL COMERCIAL,3.544721260012691e-05,18,19,20,7,84.98913522345131,23.996932298386252,2.533009520385216,84.98913522345131,60.45893776287871,MASCULINO,HURTO A PATRIMONIO
MAÑANA,FIN DE SEMANA,NO QUINCENA,12,LOCAL COMERCIAL,3.544721260012691e-05,18,19,20,7,84.98913522345131,23.996932298386252,2.533009520385216,84.98913522345131,60.45893776287871,FEMENINO,HURTO A PERSONAS
MAÑANA,FIN DE SEMANA,NO QUINCENA,12,LOCAL COMERCIAL,3.544721260012691e-05,18,19,20,7,84.98913522345131,23.996932298386252,2.533009520385216,84.98913522345131,60.45893776287871,FEMENINO,HURTO A PATRIMONIO
TARDE,ENTRE SEMANA,QUINCENA,11,LOCAL COMERCIAL,3.544721260012691e-05,18,19,20,7,84.98913522345131,23.996932298386252,2.533009520385216,84.98913522345131,60.45893776287871,MASCULINO,HURTO A PATRIMONIO
MAÑANA,ENTRE SEMANA,NO QUINCENA,11,LOCAL COMERCIAL,3.544721260012691e-05,18,19,20,7,84.98913522345131,23.996932298386252,2.533009520385216,84.98913522345131,60.45893776287871,FEMENINO,HURTO A PERSONAS
MAÑANA,ENTRE SEMANA,NO QUINCENA,11,LOCAL COMERCIAL,3.544721260012691e-05,18,19,20,7,84.98913522345131,23.996932298386252,2.533009520385216,84.98913522345131,60.45893776287871,FEMENINO,HURTO A PATRIMONIO
MEDIO DIA,ENTRE SEMANA,NO QUINCENA,10,LOCAL COMERCIAL,3.544721260012691e-05,18,19,20,7,84.98913522345131,23.996932298386252,2.533009520385216,84.98913522345131,60.45893776287871,FEMENINO,HURTO A PERSONAS
MAÑANA,FIN DE SEMANA,NO QUINCENA,10,LOCAL COMERCIAL,3.544721260012691e-05,18,19,20,7,84.98913522345131,23.996932298386252,2.533009520385216,84.98913522345131,60.45893776287871,MASCULINO,HURTO A PERSONAS
MAÑANA,FIN DE SEMANA,QUINCENA,10,LOCAL COMERCIAL,3.544721260012691e-05,18,19,20,7,84.98913522345131,23.996932298386252,2.533009520385216,84.98913522345131,60.45893776287871,MASCULINO,HURTO A PERSONAS
MAÑANA,FIN DE SEMANA,QUINCENA,10,LOCAL COMERCIAL,3.544721260012691e-05,18,19,20,7,84.98913522345131,23.996932298386252,2.533009520385216,84.98913522345131,60.45893776287871,MASCULINO,HURTO A PATRIMONIO
MEDIO DIA,ENTRE SEMANA,NO QUINCENA,10,LOCAL COMERCIAL,3.544721260012691e-05,18,19,20,7,84.98913522345131,23.996932298386252,2.533009520385216,84.98913522345131,60.45893776287871,FEMENINO,HURTO A PATRIMONIO
NOCHE,ENTRE SEMANA,NO QUINCENA,10,LOCAL COMERCIAL,3.544721260012691e-05,18,19,20,7,84.98913522345131,23.996932298386252,2.533009520385216,84.98913522345131,60.45893776287871,FEMENINO,HURTO A PERSONAS
MAÑANA,ENTRE SEMANA,NO QUINCENA,7,LOCAL COMERCIAL,3.544721260012691e-05,18,19,20,7,84.98913522345131,23.996932298386252,2.533009520385216,84.98913522345131,60.45893776287871,FEMENINO,HURTO A PERSONAS
MAÑANA,ENTRE SEMANA,NO QUINCENA,7,LOCAL COMERCIAL,3.544721260012691e-05,18,19,20,7,84.98913522345131,23.996932298386252,2.533009520385216,84.98913522345131,60.45893776287871,FEMENINO,HURTO A PATRIMONIO
MEDIO DIA,ENTRE SEMANA,NO QUINCENA,6,LOCAL COMERCIAL,3.544721260012691e-05,18,19,20,7,84.98913522345131,23.996932298386252,2.533009520385216,84.98913522345131,60.45893776287871,FEMENINO,HURTO A PERSONAS
NOCHE,FIN DE SEMANA,NO QUINCENA,6,LOCAL COMERCIAL,3.544721260012691e-05,18,19,20,7,84.98913522345131,23.996932298386252,2.533009520385216,84.98913522345131,60.45893776287871,MASCULINO,HURTO A PATRIMONIO
MEDIO DIA,FIN DE SEMANA,NO QUINCENA,4,LOCAL COMERCIAL,3.544721260012691e-05,18,19,20,7,84.98913522345131,23.996932298386252,2.533009520385216,84.98913522345131,60.45893776287871,MASCULINO,HURTO A PERSONAS
MEDIO DIA,FIN DE SEMANA,NO QUINCENA,4,LOCAL COMERCIAL,3.544721260012691e-05,18,19,20,7,84.98913522345131,23.996932298386252,2.533009520385216,84.98913522345131,60.45893776287871,MASCULINO,HURTO A PATRIMONIO
MAÑANA,ENTRE SEMANA,NO QUINCENA,4,LOCAL COMERCIAL,3.544721260012691e-05,18,19,20,7,84.98913522345131,23.996932298386252,2.533009520385216,84.98913522345131,60.45893776287871,MASCULINO,HURTO A PATRIMONIO
MAÑANA,ENTRE SEMANA,NO QUINCENA,3,LOCAL COMERCIAL,3.544721260012691e-05,18,19,20,7,84.98913522345131,23.996932298386252,2.533009520385216,84.98913522345131,60.45893776287871,MASCULINO,HURTO A PATRIMONIO
NOCHE,ENTRE SEMANA,NO QUINCENA,3,LOCAL COMERCIAL,3.544721260012691e-05,18,19,20,7,84.98913522345131,23.996932298386252,2.533009520385216,84.98913522345131,60.45893776287871,FEMENINO,HURTO A PERSONAS
NOCHE,ENTRE SEMANA,NO QUINCENA,3,LOCAL COMERCIAL,3.544721260012691e-05,18,19,20,7,84.98913522345131,23.996932298386252,2.533009520385216,84.98913522345131,60.45893776287871,FEMENINO,HURTO A PATRIMONIO
NOCHE,ENTRE SEMANA,NO QUINCENA,2,LOCAL COMERCIAL,3.544721260012691e-05,18,19,20,7,84.98913522345131,23.996932298386252,2.533009520385216,84.98913522345131,60.45893776287871,MASCULINO,HURTO A PERSONAS
NOCHE,ENTRE SEMANA,NO QUINCENA,2,LOCAL COMERCIAL,3.544721260012691e-05,18,19,20,7,84.98913522345131,23.996932298386252,2.533009520385216,84.98913522345131,60.45893776287871,MASCULINO,HURTO A PATRIMONIO
MEDIO DIA,ENTRE SEMANA,NO QUINCENA,2,LOCAL COMERCIAL,3.544721260012691e-05,18,19,20,7,84.98913522345131,23.996932298386252,2.533009520385216,84.98913522345131,60.45893776287871,FEMENINO,HURTO A PERSONAS
MEDIO DIA,ENTRE SEMANA,NO QUINCENA,2,LOCAL COMERCIAL,3.544721260012691e-05,18,19,20,7,84.98913522345131,23.996932298386252,2.533009520385216,84.98913522345131,60.45893776287871,FEMENINO,HURTO A PATRIMONIO
NOCHE,FIN DE SEMANA,NO QUINCENA,2,LOCAL COMERCIAL,3.544721260012691e-05,18,19,20,7,84.98913522345131,23.996932298386252,2.533009520385216,84.98913522345131,60.45893776287871,FEMENINO,HURTO A PERSONAS
NOCHE,FIN DE SEMANA,NO QUINCENA,2,LOCAL COMERCIAL,3.544721260012691e-05,18,19,20,7,84.98913522345131,23.996932298386252,2.533009520385216,84.98913522345131,60.45893776287871,FEMENINO,HURTO A PATRIMONIO
NOCHE,FIN DE SEMANA,QUINCENA,1,LOCAL COMERCIAL,3.544721260012691e-05,18,19,20,7,84.98913522345131,23.996932298386252,2.533009520385216,84.98913522345131,60.45893776287871,FEMENINO,HURTO A PERSONAS
NOCHE,FIN DE SEMANA,QUINCENA,1,LOCAL COMERCIAL,3.544721260012691e-05,18,19,20,7,84.98913522345131,23.996932298386252,2.533009520385216,84.98913522345131,60.45893776287871,FEMENINO,HURTO A PATRIMONIO
MAÑANA,ENTRE SEMANA,NO QUINCENA,1,LOCAL COMERCIAL,3.544721260012691e-05,18,19,20,7,84.98913522345131,23.996932298386252,2.533009520385216,84.98913522345131,60.45893776287871,MASCULINO,HURTO A PERSONAS
MAÑANA,ENTRE SEMANA,NO QUINCENA,1,LOCAL COMERCIAL,3.544721260012691e-05,18,19,20,7,84.98913522345131,23.996932298386252,2.533009520385216,84.98913522345131,60.45893776287871,MASCULINO,HURTO A PATRIMONIO
NOCHE,ENTRE SEMANA,NO QUINCENA,11,LOCAL COMERCIAL,3.544721260012691e-05,18,19,20,7,84.98913522345131,23.996932298386252,2.533009520385216,84.98913522345131,60.45893776287871,MASCULINO,HURTO A PERSONAS
NOCHE,ENTRE SEMANA,NO QUINCENA,11,LOCAL COMERCIAL,3.544721260012691e-05,18,19,20,7,84.98913522345131,23.996932298386252,2.533009520385216,84.98913522345131,60.45893776287871,MASCULINO,HURTO A PATRIMONIO
MAÑANA,FIN DE SEMANA,NO QUINCENA,11,LOCAL COMERCIAL,3.544721260012691e-05,18,19,20,7,84.98913522345131,23.996932298386252,2.533009520385216,84.98913522345131,60.45893776287871,MASCULINO,HURTO A PERSONAS
MAÑANA,FIN DE SEMANA,NO QUINCENA,11,LOCAL COMERCIAL,3.544721260012691e-05,18,19,20,7,84.98913522345131,23.996932298386252,2.533009520385216,84.98913522345131,60.45893776287871,MASCULINO,HURTO A PATRIMONIO
MAÑANA,ENTRE SEMANA,NO QUINCENA,10,LOCAL COMERCIAL,3.544721260012691e-05,18,19,20,7,84.98913522345131,23.996932298386252,2.533009520385216,84.98913522345131,60.45893776287871,MASCULINO,HURTO A PERSONAS
MAÑANA,ENTRE SEMANA,NO QUINCENA,10,LOCAL COMERCIAL,3.544721260012691e-05,18,19,20,7,84.98913522345131,23.996932298386252,2.533009520385216,84.98913522345131,60.45893776287871,MASCULINO,HURTO A PATRIMONIO
MAÑANA,FIN DE SEMANA,QUINCENA,3,LOCAL COMERCIAL,3.544721260012691e-05,18,19,20,7,84.98913522345131,23.996932298386252,2.533009520385216,84.98913522345131,60.45893776287871,MASCULINO,HURTO A PERSONAS
MAÑANA,FIN DE SEMANA,QUINCENA,3,LOCAL COMERCIAL,3.544721260012691e-05,18,19,20,7,84.98913522345131,23.996932298386252,2.533009520385216,84.98913522345131,60.45893776287871,MASCULINO,HURTO A PATRIMONIO
MAÑANA,ENTRE SEMANA,NO QUINCENA,2,LOCAL COMERCIAL,3.544721260012691e-05,18,19,20,7,84.98913522345131,23.996932298386252,2.533009520385216,84.98913522345131,60.45893776287871,FEMENINO,HURTO A PERSONAS
MAÑANA,ENTRE SEMANA,NO QUINCENA,2,LOCAL COMERCIAL,3.544721260012691e-05,18,19,20,7,84.98913522345131,23.996932298386252,2.533009520385216,84.98913522345131,60.45893776287871,FEMENINO,HURTO A PATRIMONIO
MAÑANA,FIN DE SEMANA,NO QUINCENA,10,LOCAL COMERCIAL,3.544721260012691e-05,18,19,20,7,84.98913522345131,23.996932298386252,2.533009520385216,84.98913522345131,60.45893776287871,FEMENINO,HURTO A PERSONAS
MAÑANA,FIN DE SEMANA,NO QUINCENA,10,LOCAL COMERCIAL,3.544721260012691e-05,18,19,20,7,84.98913522345131,23.996932298386252,2.533009520385216,84.98913522345131,60.45893776287871,FEMENINO,HURTO A PATRIMONIO
MAÑANA,FIN DE SEMANA,QUINCENA,10,LOCAL COMERCIAL,4.267966314717912e-05,11,9,20,2,132.75965929211412,37.844966628808486,4.47368615100931,137.7169871891785,89.95736476624126,FEMENINO,HURTO A PERSONAS
MAÑANA,FIN DE SEMANA,QUINCENA,10,LOCAL COMERCIAL,4.267966314717912e-05,11,9,20,2,132.75965929211412,37.844966628808486,4.47368615100931,137.7169871891785,89.95736476624126,FEMENINO,HURTO A PATRIMONIO
TARDE,FIN DE SEMANA,QUINCENA,1,LOCAL COMERCIAL,2.734832868642975e-05,2,5,20,3,65.571045912311,18.5141776693584,1.9542743095433868,65.571045912311,46.645442072522414,MASCULINO,HURTO A PATRIMONIO
NOCHE,FIN DE SEMANA,QUINCENA,7,LOCAL COMERCIAL,7.953917112722052e-05,10,2,20,12,228.3410946773149,40.27270861465362,4.001455022609815,235.44045036259044,160.18728009867036,MASCULINO,HURTO A PATRIMONIO
TARDE,ENTRE SEMANA,NO QUINCENA,12,LOCAL COMERCIAL,7.953917112722052e-05,10,2,20,12,228.3410946773149,40.27270861465362,4.001455022609815,235.44045036259044,160.18728009867036,MASCULINO,HURTO A PERSONAS
TARDE,ENTRE SEMANA,NO QUINCENA,12,LOCAL COMERCIAL,7.953917112722052e-05,10,2,20,12,228.3410946773149,40.27270861465362,4.001455022609815,235.44045036259044,160.18728009867036,MASCULINO,HURTO A PATRIMONIO
TARDE,ENTRE SEMANA,NO QUINCENA,11,LOCAL COMERCIAL,7.953917112722052e-05,10,2,20,12,228.3410946773149,40.27270861465362,4.001455022609815,235.44045036259044,160.18728009867036,MASCULINO,HURTO A PERSONAS
TARDE,ENTRE SEMANA,QUINCENA,3,LOCAL COMERCIAL,7.953917112722052e-05,10,2,20,12,228.3410946773149,40.27270861465362,4.001455022609815,235.44045036259044,160.18728009867036,MASCULINO,HURTO A PERSONAS
NOCHE,FIN DE SEMANA,NO QUINCENA,1,LOCAL COMERCIAL,7.953917112722052e-05,10,2,20,12,228.3410946773149,40.27270861465362,4.001455022609815,235.44045036259044,160.18728009867036,MASCULINO,HURTO A PERSONAS
NOCHE,ENTRE SEMANA,NO QUINCENA,1,LOCAL COMERCIAL,7.953917112722052e-05,10,2,20,12,228.3410946773149,40.27270861465362,4.001455022609815,235.44045036259044,160.18728009867036,FEMENINO,HURTO A PERSONAS
MEDIO DIA,FIN DE SEMANA,NO QUINCENA,8,LOCAL COMERCIAL,2.016228415317525e-05,8,5,20,10,69.20177564033806,23.28805346485936,1.3596318639663396,70.3522333713865,46.43665750777345,MASCULINO,HURTO A PERSONAS
MEDIO DIA,FIN DE SEMANA,NO QUINCENA,8,LOCAL COMERCIAL,2.016228415317525e-05,8,5,20,10,69.20177564033806,23.28805346485936,1.3596318639663396,70.3522333713865,46.43665750777345,MASCULINO,HURTO A PATRIMONIO
MAÑANA,ENTRE SEMANA,NO QUINCENA,5,LOCAL COMERCIAL,2.016228415317525e-05,8,5,20,10,69.20177564033806,23.28805346485936,1.3596318639663396,70.3522333713865,46.43665750777345,MASCULINO,HURTO A PERSONAS
